ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,identifier,REG_NAME,DOC_TITLE,DOC_LINK,LAST_MODI,VALID_FROM,VALID_UNTI,typ_code,typ_name_d,typ_name_f,typ_name_i,TYPE_2,origin,LEVEL_DB,descriptio,descript_1,descript_2,descript_3,remark,n,distance,feature_x,feature_y,nearest_x,nearest_y
"105","1.5",,"3070","8152",Glattpark,Opfikon,Zurich,Switzerland,"0","315834727","Glattpark, Glattbrugg, Opfikon, Bezirk Bülach, Zürich, 8152, Schweiz/Suisse/Svizzera/Svizra",place,suburb,"47.423043,8.5670553",5,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"63",,,,,,"1",0.000393692777260,8.567055300000000,47.423043000000000,8.566855567055164,47.422703734980267
"107",,"2","1230",,,,Zurich,Switzerland,"0","1682248","Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.3744489,8.5410422",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.039680261546867,8.541042200000000,47.374448899999997,8.563767610924828,47.406977024057888
"108",,"3","1160",,,,Zurich,Switzerland,"0","1682248","Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.3744489,8.5410422",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.039680261546867,8.541042200000000,47.374448899999997,8.563767610924828,47.406977024057888
"109","1.5",,"1990","8154",Hohle Gasse 11,Oberglatt ZH,Zurich,Switzerland,"0","1155274172","Hohle Gasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4796531,8.5070726",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.000108906847112,8.507072600000003,47.479653100000000,8.507096045559495,47.479546746781487
"110",,"7","2190","8154",Kaiserstuhlstrasse 79,Oberglatt ZH,Zurich,Switzerland,"0","1925680038","Kreuzstrasse, 79, Kaiserstuhlstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.480209,8.5044173",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.001212887143631,8.504417300000000,47.480209000000002,8.504575281079134,47.479006445551413
"111","1","13","2120","8154",Bachstrasse 1,Oberglatt ZH,Zurich,Switzerland,"0","42039784","1, Bachstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.47485735,8.516802324402141",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.000993568336760,8.516802324402143,47.474857350000001,8.516949310677173,47.473874714220699
"112","1.5","12","2200","8154",Reckholderenstrasse 204,Oberglatt,Zurich,Switzerland,"0","835058709","204, Reckholderenstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.47429555,8.524909027053273",17,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"61",,,,,,"1",0.000417122632288,8.524909027053274,47.474295550000001,8.525290502098017,47.474126825133411
"113","1.5","12","2250","8154",Reckholderenstrasse 206,Oberglatt,Zurich,Switzerland,"0","835058710","206, Reckholderenstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.47415615,8.524508288455841",17,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"61",,,,,,"1",0.000731462164330,8.524508288455841,47.474156149999999,8.525205159310548,47.473933871099277
"114","2","15","3660","8154",Kaiserstuhlstrasse 79,Oberglatt ZH,Zurich,Switzerland,"0","1925680038","Kreuzstrasse, 79, Kaiserstuhlstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.480209,8.5044173",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.001212887143631,8.504417300000000,47.480209000000002,8.504575281079134,47.479006445551413
"115","2",,"2070","8154",Kaiserstuhlstrasse 79,Oberglatt ZH,Zurich,Switzerland,"0","1925680038","Kreuzstrasse, 79, Kaiserstuhlstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.480209,8.5044173",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.001212887143631,8.504417300000000,47.480209000000002,8.504575281079134,47.479006445551413
"116","2","3","1940","8154",Kaiserstuhlstrasse 79,Oberglatt ZH,Zurich,Switzerland,"0","1925680038","Kreuzstrasse, 79, Kaiserstuhlstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.480209,8.5044173",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.001212887143631,8.504417300000000,47.480209000000002,8.504575281079134,47.479006445551413
"117","2","3","1820","8154",Kaiserstuhlstrasse 79,Oberglatt ZH,Zurich,Switzerland,"0","1925680038","Kreuzstrasse, 79, Kaiserstuhlstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.480209,8.5044173",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.001212887143631,8.504417300000000,47.480209000000002,8.504575281079134,47.479006445551413
"118","2",,"1570","8154",Kaiserstuhlstrasse 79,Oberglatt ZH,Zurich,Switzerland,"0","1925680038","Kreuzstrasse, 79, Kaiserstuhlstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.480209,8.5044173",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.001212887143631,8.504417300000000,47.480209000000002,8.504575281079134,47.479006445551413
"119","1.5",,"2620","8154",Chrummwisstrasse 6a,Oberglatt,Zurich,Switzerland,"0","11154423","Chrummwisstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4748522,8.5186456",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.000613566197876,8.518645599999999,47.474852200000001,8.518798464962524,47.474257981368176
"120","1.5","15","2770","8154",Allmendstrasse 51,Oberglatt ZH,Zurich,Switzerland,"0","11832832217","51, Allmendstrasse, Hofstetten, Oberglatt, Bezirk Dielsdorf, Zürich, 8154, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4699728,8.5120105",17,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"61",,,,,,"1",0.000437030876002,8.512010500000002,47.469972800000001,8.512012269941637,47.470409827291917
"122","1.5","120","3440","8302",Gerlisbergstrasse 16,Kloten,Zurich,Switzerland,"0","744921792","Gerlisbergstrasse, Gerlisberg, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.4643068,8.6133826",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.000134100202618,8.613382600000000,47.464306800000003,8.613348779165934,47.464177034767658
"123","1.5","13","2760","8302",Gerlisbergstrasse 16,Kloten,Zurich,Switzerland,"0","744921792","Gerlisbergstrasse, Gerlisberg, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.4643068,8.6133826",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.000134100202618,8.613382600000000,47.464306800000003,8.613348779165934,47.464177034767658
"125","1.5","120","2430","8302",Lindenstrasse 17,Kloten,Zurich,Switzerland,"0","1226653428","17, Lindenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.449382650000004,8.583662013585283",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.000872991853948,8.583662013585284,47.449382649999997,8.584134264215004,47.448648419709301
"126","1.5","130","2790","8302",Marktgasse 18,Kloten,Zurich,Switzerland,"0","99174204","18, Marktgasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4496865,8.58421155",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.000913437706664,8.584211549999999,47.449686499999999,8.584457319432760,47.448806746722155
"128","1.5","13","1790","8302",Lindenstrasse 17,Kloten,Zurich,Switzerland,"0","1226653428","17, Lindenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.449382650000004,8.583662013585283",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.000872991853948,8.583662013585284,47.449382649999997,8.584134264215004,47.448648419709301
"131","1.5","19","4020","8302",Alte Landstrasse 1/3/5,Kloten,Zurich,Switzerland,"0","60121130","Alte Landstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4638231,8.5825915",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.001314931710242,8.582591499999999,47.463823099999999,8.583372967671767,47.464880622425568
"132","1",,"2210","8302",Verenagasse 9,Kloten,Zurich,Switzerland,"0","33417942","Verenagasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4521204,8.5827664",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.000219433115970,8.582766400000002,47.452120399999998,8.582831527405983,47.451910854507624
"133","2",,"1960","8302",Flurstrasse 12/14,Kloten,Zurich,Switzerland,"0","38235226","Flurstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.45353,8.5908532",100,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"60",,,,,,"1",0.000432413754691,8.590853200000000,47.453530000000001,8.590847960448114,47.453097617990267
"134","1.5","16","3330","8302",Alte Landstrasse 1/3/5,Kloten,Zurich,Switzerland,"0","60121130","Alte Landstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4638231,8.5825915",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.001314931710242,8.582591499999999,47.463823099999999,8.583372967671767,47.464880622425568
"135","1.5","15","3290","8302",Alte Landstrasse 1/3/5,Kloten,Zurich,Switzerland,"0","60121130","Alte Landstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4638231,8.5825915",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.001314931710242,8.582591499999999,47.463823099999999,8.583372967671767,47.464880622425568
"136","2.5","7","1540","8302",Hardackerstrasse 22,Kloten,Zurich,Switzerland,"0","8779519476","22, Hardackerstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4409305,8.5726967",5,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"63",,,,,,"1",0.000347213997936,8.572696700000000,47.440930500000000,8.572420341689639,47.440720300940399
"137","1.5",,"1820","8302",Balsbergweg 2,Kloten,Zurich,Switzerland,"0","889499133","2, Balsbergweg, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4444983,8.577109845365317",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.000554567674533,8.577109845365317,47.444498299999999,8.577513378562559,47.444878702765976
"138","1.5","11","2510","8302",Waldeggweg 2a,Kloten,Zurich,Switzerland,"0","6789738433","2a, Waldeggweg, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4408747,8.575733",17,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"61",,,,,,"1",0.000379781113093,8.575733000000000,47.440874700000002,8.576029010150465,47.441112632100989
"139","1.5","150","5120","8302",Haldenstrasse 11,Kloten,Zurich,Switzerland,"0","46154933","11, Haldenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.455670549999994,8.594262249999998",17,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"61",,,,,,"1",0.000530493206866,8.594262249999998,47.455670549999994,8.594770130524818,47.455823783204750
"140",,"1","9","8302",Lindenstrasse 42,Kloten,Zurich,Switzerland,"0","1230359704","42, Lindenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.450762850000004,8.58726689210388",150,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"58",,,,,,"1",0.000381056548503,8.587266892103880,47.450762849999997,8.587247731047494,47.451143424496095
